,time_scraped,quantity,main_category,name,amount,unit,price,price_p_unit,currency,id,brand,full_category,variant,channel
2344,17/05/2023 00:05:21,75 CL | 8.47 €/ LT,mercearia,Azeite Virgem Extra Suave,75 CL, LT,6.35,8.47,€,7132218,Gallo,"Mercearia/Azeite, Óleo e Vinagre/Azeite",,col
2345,17/05/2023 00:05:21,120 GR | 11.58 €/KG,mercearia,Snacks Milho Tex-Mex Queijo,120 GR,KG,1.39,11.58,€,2727930,Doritos,Mercearia/Snacks e Batatas Fritas/Aperitivos e Snacks,,col
2346,17/05/2023 00:05:21,200 GR | 11.95 €/KG,mercearia,Bolachas Marinhas Naturais,200 GR,KG,2.39,11.95,€,7399255,Salutem,"Mercearia/Bolachas, Biscoitos e Tostas/Bolachas e Biscoitos Salgados",,col
2347,17/05/2023 00:05:21,25 CL | 9.92 €/LT,mercearia,Azeite Virgem Extra Clássico,25 CL,LT,2.48,9.92,€,3039612,Gallo,"Mercearia/Azeite, Óleo e Vinagre/Azeite",,col
2348,17/05/2023 00:05:21,10 UN | 0.08 €/UN,mercearia,Infusão Cidreira Saquetas,10 UN,UN,0.84,0.08,€,3646771,Tetley,"Mercearia/Café, Chá e Chocolate Solúvel/Chás e Infusões",,col
2349,17/05/2023 00:05:21,100 GR | 18.90 €/KG,mercearia,Tortitas de Milho Mini,100 GR,KG,1.89,18.90,€,4363336,Bicentury,"Mercearia/Bolachas, Biscoitos e Tostas/Tortitas de Arroz e Milho",,col
2350,17/05/2023 00:05:21,150 GR | 15.27 €/KG,mercearia,Bolachas Cracker 5 Cereais,150 GR,KG,2.29,15.27,€,7251776,Continente,"Mercearia/Bolachas, Biscoitos e Tostas/Bolachas e Biscoitos Salgados",,col
2351,17/05/2023 00:05:21,125 GR | 23.92 €/KG,mercearia,Cereais Estrelinhas de Manga e Abóbora +12M,125 GR,KG,2.99,23.92,€,7399131,Continente do Bebé,Mercearia/Alimentação Infantil/Snacks e Bolachinhas,,col
2352,17/05/2023 00:05:37,100 GR | 19.90 €/KG,mercearia,Tablete de Chocolate Negro com Flor de Sal,100 GR,KG,1.99,19.90,€,5611049,Cemoi,"Mercearia/Chocolate, Gomas e Rebuçados/Chocolates",,col
2353,17/05/2023 00:05:37,16 UN | 0.32 €/UN,mercearia,Cápsulas de Café Ricoré Latte,16 UN,UN,5.19,0.32,€,7075929,Dolce Gusto,"Mercearia/Café, Chá e Chocolate Solúvel/Café em Cápsulas",,col
2354,17/05/2023 00:05:37,150 GR | 18.27 €/KG,mercearia,Bolachas de Gengibre,150 GR,KG,2.74,18.27,€,2799162,Annas,"Mercearia/Bolachas, Biscoitos e Tostas/Maria, Torrada e Biscoitos",,col
2355,17/05/2023 00:05:37,840 GR (PESO ESCORRIDO 480 GR) | 11.44 €/KG,mercearia,Salada de Frutas em Calda,840 GR,KG,5.49,11.44,€,2184364,Ferbar,Mercearia/Conservas/Polpas e Frutas em Calda,,col
2356,17/05/2023 00:05:37,120 GR | 14.92 €/KG,mercearia,Bolachas Mini Cookies Zero,120 GR,KG,1.79,14.92,€,7412422,Nacional,"Mercearia/Bolachas, Biscoitos e Tostas/Bolachas de Chocolate",,col
2357,17/05/2023 00:05:37,1 KG | 1.65 €/KG,mercearia,Massa Espirais Fusilli,1 KG,KG,1.65,1.65,€,6039919,Nacional,"Mercearia/Arroz, Massa e Farinha/Massa",,col
2358,17/05/2023 00:05:38,250 GR | 8.36 €/KG,mercearia,Ferradura de Erva Doce e Canela,250 GR,KG,2.09,8.36,€,5740702,Continente,Padaria e Pastelaria/Pastelaria/Biscoitos,,col
2359,17/05/2023 00:05:38,250 GR | 12.76 €/KG,mercearia,Papa Infantil Láctea Banana e Laranja +6M,250 GR,KG,3.19,12.76,€,4371632,Cerelac,Mercearia/Alimentação Infantil/Papas Infantis,,col
2360,17/05/2023 00:05:38,320 GR | 8.56 €/KG,mercearia,Granola Aveia e Chocolate Negro,320 GR,KG,2.74,8.56,€,7619942,Kelloggs,Mercearia/Cereais e Barras/Muesli e Granola,,col
2361,17/05/2023 00:05:38,40 GR | 34.75 €/KG,mercearia,Barra Proteína Caramelo Zero,40 GR,KG,1.39,34.75,€,7720584,Prozis,Mercearia/Cereais e Barras/Barras de Cereais,,col
2362,17/05/2023 00:05:38,500 GR | 5.06 €/KG,mercearia,Massa Esparguete Picante,500 GR,KG,2.53,5.06,€,4502989,Milaneza,"Mercearia/Arroz, Massa e Farinha/Massa",,col
2363,17/05/2023 00:05:38,1 UN | 2.68 €/UN,mercearia,Cones e Triângulos cheios de sabor,1 UN,UN,2.68,2.68,€,fooddoritostexmexlayscones,,Mercearia/Snacks e Batatas Fritas/Aperitivos e Snacks,,col
2364,17/05/2023 00:05:38,1 UN | 3.38 €/UN,mercearia,Os Favoritos de Milho e Queijo,1 UN,UN,3.38,3.38,€,fooddoritostexmexcheetosfutebolas,,Mercearia/Snacks e Batatas Fritas/Aperitivos e Snacks,,col
2365,17/05/2023 00:05:38,1 UN | 5.38 €/UN,mercearia,Lay's Corte Goumet,1 UN,UN,5.38,5.38,€,foodlaysgourmet,,Mercearia/Snacks e Batatas Fritas/Batatas Fritas,,col
2366,17/05/2023 00:05:38,340 GR | 14.68 €/KG,mercearia,Mel de Rosmaninho Urso,340 GR,KG,4.99,14.68,€,6813247,Serramel,"Mercearia/Compotas, Cremes e Mel/Mel",,col
2367,17/05/2023 00:05:38,8 UN | 31.13 €/KG,mercearia,Caldo de Carne Cubos menos 30% Sal,8 UN,KG,2.49,31.13,€,6930791,Knorr,"Mercearia/Molhos, Temperos e Sal/Caldos",,col
2368,17/05/2023 00:05:38,40 GR | 14.75 €/KG,mercearia,Canela Moída em Frasco,40 GR,KG,0.59,14.75,€,6046641,Continente,"Mercearia/Molhos, Temperos e Sal/Especiarias e Ervas Aromáticas",,col
2369,17/05/2023 00:05:38,300 GR | 9.30 €/KG,mercearia,Mel de Flores 100% Português,300 GR,KG,2.79,9.30,€,7447290,Continente Seleção,"Mercearia/Compotas, Cremes e Mel/Mel",,col
2370,17/05/2023 00:05:38,500 GR | 2.76 €/KG,mercearia,Massa Espirais,500 GR,KG,1.38,2.76,€,2466102,Caçarola,"Mercearia/Arroz, Massa e Farinha/Massa",,col
2371,17/05/2023 00:05:38,420 GR (PESO ESCORRIDO 420 GR) | 5.93 €/KG,mercearia,Sopa da Pedra,420 GR,KG,2.49,5.93,€,4373779,Continente,Mercearia/Sopas e Refeições/Refeições,,col
2372,17/05/2023 00:05:38,360 GR | 9.42 €/KG,mercearia,Salsichas Aves,360 GR,KG,3.39,9.42,€,6428132,Wudy,Charcutaria e Queijos/Charcutaria/Salsichas e Linguiças,,col
2373,17/05/2023 00:05:38,128 GR | 15.55 €/KG,mercearia,Bolachas Cookies Pepitas de Chocolate,128 GR,KG,1.99,15.55,€,2408351,Chips Ahoy,"Mercearia/Bolachas, Biscoitos e Tostas/Bolachas de Chocolate",,col
2374,17/05/2023 00:05:38,85 GR | 10.00 €/KG,mercearia,Gelatina Morango Gelli Pocket Saqueta,85 GR,KG,0.85,10.00,€,7376269,Reina,Laticínios e Ovos/Sobremesas/Gelatinas,,col
2375,17/05/2023 00:05:38,1 KG | 1.49 €/KG,mercearia,Farinha de Trigo Extra Fina,1 KG,KG,1.49,1.49,€,2003920,Nacional,"Mercearia/Arroz, Massa e Farinha/Farinha e Pão Ralado",,col
2376,17/05/2023 00:05:54,280 GR (10 UN) | 8.00 €/KG,mercearia,Bolo Farci de Morango,280 GR,KG,2.24,8.00,€,5944970,Midi,"Mercearia/Bolachas, Biscoitos e Tostas/Bolos, Napolitanas, Queques",,col
2377,17/05/2023 00:05:54,1 KG | 2.69 €/KG,mercearia,Flocos Aveia Grossos,1 KG,KG,2.69,2.69,€,7625855,Salutem,Mercearia/Cereais e Barras/Flocos e Papas de Aveia,,col
2378,17/05/2023 00:05:54,250 GR | 5.96 €/KG,mercearia,Caramelos de Fruta,250 GR,KG,1.49,5.96,€,6987112,Continente,"Mercearia/Chocolate, Gomas e Rebuçados/Gomas, Pastilhas e Rebuçados",,col
2379,17/05/2023 00:05:54,400 GR | 4.73 €/KG,mercearia,Granulado Soja,400 GR,KG,1.89,4.73,€,2003260,Salutem,"Mercearia/Arroz, Massa e Farinha/Couscous, Quinoa, Bulgur e Outros",,col
2380,17/05/2023 00:05:54,400 GR | 1.98 €/KG,mercearia,Flocos Aveia Finos Integral,400 GR,KG,0.79,1.98,€,7128715,Continente Equilíbrio,Mercearia/Cereais e Barras/Flocos e Papas de Aveia,,col
2381,17/05/2023 00:05:54,380 GR | 13.66 €/KG,mercearia,Granola All Bran Amêndoa e Sementes de Abóbora,380 GR,KG,5.19,13.66,€,7158972,Kelloggs,Mercearia/Cereais e Barras/Muesli e Granola,,col
2382,17/05/2023 00:05:54,73 GR | 29.59 €/KG,mercearia,Especiarias para Frango no Forno em Frasco,73 GR,KG,2.16,29.59,€,6403754,Margão,"Mercearia/Molhos, Temperos e Sal/Especiarias e Ervas Aromáticas",,col
2383,17/05/2023 00:05:54,500 ML | 0.90 €/LT,mercearia,Vinagre de Fruta,500 ML,LT,0.45,0.90,€,7414085,Continente,"Mercearia/Azeite, Óleo e Vinagre/Vinagre",,col
2384,17/05/2023 00:05:54,560 GR | 8.00 €/KG,mercearia,Muesli,560 GR,KG,4.48,8.00,€,2003588,Alpen,Mercearia/Cereais e Barras/Muesli e Granola,,col
2385,17/05/2023 00:05:54,185 GR (PESO ESCORRIDO 105 GR) | 7.52 €/KG,mercearia,Cogumelos Laminados sem Glúten,185 GR,KG,0.79,7.52,€,2368307,Ferbar,"Mercearia/Conservas/Cogumelos, Milho, Ervilhas",,col
2386,17/05/2023 00:05:54,50 CL | 13.18 €/LT,mercearia,Azeite Virgem Extra Premium Gourmet,50 CL,LT,6.59,13.18,€,2798139,Oliveira da Serra,"Mercearia/Azeite, Óleo e Vinagre/Azeite",,col
2387,17/05/2023 00:05:54,380 GR | 7.03 €/KG,mercearia,Bolachas Maria sem Glúten,380 GR,KG,2.67,7.03,€,4846959,Gullón,Bio e Escolhas Alimentares/Sem Glúten/Bolachas e Biscoitos,,col
2388,17/05/2023 00:05:54,100 GR | 9.90 €/KG,mercearia,Pipocas Doces Coloridas,100 GR,KG,0.99,9.90,€,5017299,Continente,Mercearia/Snacks e Batatas Fritas/Pipocas,,col
2389,17/05/2023 00:05:54,250 ML | 5.96 €/LT,mercearia,Vinagre de Sidra Spray,250 ML,LT,1.49,5.96,€,5046422,Paladin,"Mercearia/Azeite, Óleo e Vinagre/Vinagre",,col
2390,17/05/2023 00:05:54,250 GR | 7.56 €/KG,mercearia,Café Mistura Peninsular Torrada Moída,250 GR,KG,1.89,7.56,€,2004752,Delta,"Mercearia/Café, Chá e Chocolate Solúvel/Bebidas de Cereais",,col
2391,17/05/2023 00:05:54,4 X 90 GR | 9.56 €/KG,mercearia,Alimento Lácteo Natural +6M,4 X,KG,3.44,9.56,€,7682252,Gerber,Mercearia/Alimentação Infantil/Alimentos Lácteos,,col
2392,17/05/2023 00:05:54,250 GR | 5.96 €/KG,mercearia,Drops Sabor a Fruta,250 GR,KG,1.49,5.96,€,6364869,Continente,"Mercearia/Chocolate, Gomas e Rebuçados/Gomas, Pastilhas e Rebuçados",,col
2393,17/05/2023 00:05:54,10 UN | 0.23 €/UN,mercearia,Cappuccino Solúvel Clássico,10 UN,UN,2.29,0.23,€,5762882,Continente,"Mercearia/Café, Chá e Chocolate Solúvel/Café Solúvel",,col
2394,17/05/2023 00:05:54,20 UN | 0.10 €/UN,mercearia,Infusão Noite Tranquila Saquetas,20 UN,UN,2.09,0.10,€,2621897,Lipton,"Mercearia/Café, Chá e Chocolate Solúvel/Chás e Infusões",,col
2395,17/05/2023 00:05:54,4 X 50 GR | 14.95 €/KG,mercearia,Mix Caju e Arandos Pack Poupança,4 X,KG,2.99,14.95,€,7445579,Continente,"Frutas e Legumes/Frutos Secos, Desidratados e Sementes",,col
2396,17/05/2023 00:05:54,180 GR | 22.17 €/KG,mercearia,Tablete de Chocolate de Leite Fruit & Nut,180 GR,KG,3.99,22.17,€,7573122,Cadbury,"Mercearia/Chocolate, Gomas e Rebuçados/Chocolates",,col
2397,17/05/2023 00:05:54,200 GR | 11.20 €/KG,mercearia,Tablete de Chocolate Culinária Caramelo e Sal sem Glúten,200 GR,KG,2.24,11.20,€,7466372,Pantagruel,"Mercearia/Chocolate, Gomas e Rebuçados/Cacau e Chocolates de Culinária",,col
2398,17/05/2023 00:05:54,410 GR | 7.05 €/KG,mercearia,Cereais Krave Chocolate e Avelã,410 GR,KG,2.89,7.05,€,7550538,Kelloggs,Mercearia/Cereais e Barras/Cereais Infantis e Juvenis,,col
2399,17/05/2023 00:05:54,115 GR | 10.35 €/KG,mercearia,Waffle com Açúcar,115 GR,KG,1.19,10.35,€,7331147,Continente,Padaria e Pastelaria/Pastelaria/Pastelaria Sortida,,col
2400,17/05/2023 00:06:20,5 GR | 398.00 €/KG,mercearia,Estragão Folha em Frasco,5 GR,KG,1.99,398.00,€,4879596,Margão,"Mercearia/Molhos, Temperos e Sal/Especiarias e Ervas Aromáticas",,col
2401,17/05/2023 00:06:20,850 GR | 5.05 €/KG,mercearia,Polpa de Manga,850 GR,KG,4.29,5.05,€,2439017,Koala,Mercearia/Conservas/Polpas e Frutas em Calda,,col
2402,17/05/2023 00:06:20,96 GR | 20.73 €/KG,mercearia,Snacks Milho Palitos Sabor Ketchup,96 GR,KG,1.99,20.73,€,4893530,Cheetos,Mercearia/Snacks e Batatas Fritas/Aperitivos e Snacks,,col
2403,17/05/2023 00:06:20,96 GR | 10.31 €/KG,mercearia,Tortitas de Milho Doses sem Glúten,96 GR,KG,0.99,10.31,€,7130119,Continente Equilíbrio,"Mercearia/Bolachas, Biscoitos e Tostas/Tortitas de Arroz e Milho",,col
2404,17/05/2023 00:06:20,68 GR | 51.32 €/KG,mercearia,Pastilhas Elásticas Oral-B White Spearmint,68 GR,KG,3.49,51.32,€,7535545,Trident,"Mercearia/Chocolate, Gomas e Rebuçados/Gomas, Pastilhas e Rebuçados",,col
2405,17/05/2023 00:06:21,375 GR | 6.51 €/KG,mercearia,Cereais Corn Flakes Go Free sem Glúten,375 GR,KG,2.44,6.51,€,5429761,Nestlé,Mercearia/Cereais e Barras/Corn Flakes,,col
2406,17/05/2023 00:06:21,280 GR | 9.25 €/KG,mercearia,Bolachas Vitalday Crocante Tradicional,280 GR,KG,2.59,9.25,€,6956610,Gullón,"Mercearia/Bolachas, Biscoitos e Tostas/Bolachas Fibra e Sem Açúcar",,col
2407,17/05/2023 00:06:21,500 GR | 3.56 €/KG,mercearia,Arroz Risotto Arbório,500 GR,KG,1.78,3.56,€,5498832,Scotti,"Mercearia/Arroz, Massa e Farinha/Arroz",,col
2408,17/05/2023 00:06:21,100 GR | 14.90 €/KG,mercearia,Tortitas de Milho Slim Natural sem Glúten,100 GR,KG,1.49,14.90,€,7708601,Benlian,"Mercearia/Bolachas, Biscoitos e Tostas/Tortitas de Arroz e Milho",,col
2409,17/05/2023 00:06:21,220 GR | 11.77 €/KG,mercearia,Café em Grão Torrado Colômbia Int 5,220 GR,KG,2.59,11.77,€,7384319,Delta,"Mercearia/Café, Chá e Chocolate Solúvel/Café Torrado",,col
2410,17/05/2023 00:06:21,125GR | 31.92 €/KG,mercearia,Macadâmias ao Natural,125GR ,KG,3.99,31.92,€,7029223,Continente,"Frutas e Legumes/Frutos Secos, Desidratados e Sementes",,col
2411,17/05/2023 00:06:21,500 GR | 3.18 €/KG,mercearia,Bolachas com Recheio de Chocolate,500 GR,KG,1.59,3.18,€,7421306,Continente,"Mercearia/Bolachas, Biscoitos e Tostas/Bolachas com Cobertura e Recheio",,col
2412,17/05/2023 00:06:21,150 ML | 28.20 €/LT,mercearia,Molho de Soja sem Glúten,150 ML,LT,4.23,28.20,€,7520099,Kikkoman,"Mercearia/Molhos, Temperos e Sal/Molhos",,col
2413,17/05/2023 00:06:21,1 KG | 1.89 €/KG,mercearia,Farinha de Trigo Fina T65,1 KG,KG,1.89,1.89,€,2004436,Espiga,"Mercearia/Arroz, Massa e Farinha/Farinha e Pão Ralado",,col
2414,17/05/2023 00:06:21,39 GR | 74.10 €/KG,mercearia,Pimenta Branca com Moínho em Frasco,39 GR,KG,2.89,74.10,€,2003383,Margão,"Mercearia/Molhos, Temperos e Sal/Especiarias e Ervas Aromáticas",,col
2415,17/05/2023 00:06:21,100 GR | 27.90 €/KG,mercearia,Chá Verde Folhas,100 GR,KG,2.79,27.90,€,4817086,Happyflora,"Mercearia/Café, Chá e Chocolate Solúvel/Chás e Infusões",,col
2416,17/05/2023 00:06:21,280 GR | 10.68 €/KG,mercearia,Doce Pêssego,280 GR,KG,2.99,10.68,€,7140422,Continente Equilíbrio,"Mercearia/Compotas, Cremes e Mel/Doces e Compotas",,col
2417,17/05/2023 00:06:21,10 UN | 0.35 €/UN,mercearia,Cápsulas de Café Ecuator Bold Int 12,10 UN,UN,3.49,0.35,€,7639737,Bold,"Mercearia/Café, Chá e Chocolate Solúvel/Café em Cápsulas",,col
2418,17/05/2023 00:06:21,250 GR | 11.96 €/KG,mercearia,Bolachas Aveia,250 GR,KG,2.99,11.96,€,6338225,Gullón,"Mercearia/Bolachas, Biscoitos e Tostas/Bolachas Fibra e Sem Açúcar",,col
2419,17/05/2023 00:06:21,340 GR | 8.79 €/KG,mercearia,Manteiga de Amendoim Cremosa sem Glúten,340 GR,KG,2.99,8.79,€,2211103,Skippy,"Mercearia/Compotas, Cremes e Mel/Nutella e Cremes de Barrar",,col
2420,17/05/2023 00:06:21,1 KG | 0.99 €/KG,mercearia,Sal Marinho Iodado,1 KG,KG,0.99,0.99,€,4036442,Vatel,"Mercearia/Molhos, Temperos e Sal/Sal",,col
2421,17/05/2023 00:06:21,198 GR (6 UN) | 11.57 €/KG,mercearia,Bolachas Belgas Chocolate e Laranja,198 GR,KG,2.29,11.57,€,6435871,Saborosa,"Mercearia/Bolachas, Biscoitos e Tostas/Bolachas com Cobertura e Recheio",,col
2422,17/05/2023 00:06:21,150 GR | 29.93 €/KG,mercearia,Café Solúvel Clássico Refill,150 GR,KG,4.49,29.93,€,7741151,Nescafé,"Mercearia/Café, Chá e Chocolate Solúvel/Café Solúvel",,col
2423,17/05/2023 00:06:21,5 X 50GR | 11.96 €/KG,mercearia,Amendoim Frito com Mel e Sal Pack Poupança,5 X,KG,2.99,11.96,€,7476468,Continente,"Frutas e Legumes/Frutos Secos, Desidratados e Sementes",,col
2424,17/05/2023 00:06:51,200 GR | 12.95 €/KG,mercearia,Pepitas de Chocolate 70% Cacau sem Glúten,200 GR,KG,2.59,12.95,€,7466367,Pantagruel,"Mercearia/Chocolate, Gomas e Rebuçados/Cacau e Chocolates de Culinária",,col
2425,17/05/2023 00:06:51,4 X 90 GR | 10.14 €/KG,mercearia,Alimento Lácteo Pêra e Banana +6M,4 X,KG,3.65,10.14,€,7682249,Gerber,Mercearia/Alimentação Infantil/Alimentos Lácteos,,col
2426,17/05/2023 00:06:51,200 GR | 11.95 €/KG,mercearia,Tablete de Chocolate Culinária 52%,200 GR,KG,2.39,11.95,€,7251806,Jerónimos,"Mercearia/Chocolate, Gomas e Rebuçados/Cacau e Chocolates de Culinária",,col
2427,17/05/2023 00:06:51,140 GR (4 UN) | 32.07 €/KG,mercearia,Barra Crua de Amendoim sem Glúten,140 GR,KG,4.49,32.07,€,7649153,Nakd,Mercearia/Cereais e Barras/Barras de Cereais,,col
2428,17/05/2023 00:06:51,210 GR | 19.00 €/KG,mercearia,Mostarda L'Ancienne em Vidro,210 GR,KG,3.99,19.00,€,2144942,Maille,"Mercearia/Molhos, Temperos e Sal/Maionese, Ketchup e Mostarda",,col
2429,17/05/2023 00:06:51,120 GR (PESO ESCORRIDO 85 GR) | 22.08 €/KG,mercearia,Pota em Azeite,120 GR,KG,1.59,22.08,€,7414084,Continente,"Mercearia/Conservas/Sardinha, Cavala, Lulas",,col
2430,17/05/2023 00:06:51,68 GR | 13.09 €/KG,mercearia,Canja de Galinha,68 GR,KG,0.89,13.09,€,7469586,Continente,Mercearia/Sopas e Refeições/Sopas,,col
2431,17/05/2023 00:06:51,125 GR | 35.92 €/KG,mercearia,Amêndoa em Pó,125 GR,KG,4.49,35.92,€,3809468,Vahiné,Mercearia/Açúcar e Sobremesas/Preparados para Mousses e Bolos,,col
2432,17/05/2023 00:06:51,"122,4 GR (4 UN) | 27.79 €/KG",mercearia,"Tortitas Vitalday de Arroz, Chocolate e Framboesa sem Glúten","122,4 GR",KG,2.89,27.79,€,7188269,Gullón,"Mercearia/Bolachas, Biscoitos e Tostas/Tortitas de Arroz e Milho",,col
2433,17/05/2023 00:06:51,120 GR | 20.00 €/KG,mercearia,Drageias de Fruta sem Glúten,120 GR,KG,2.4,20.00,€,5316690,Mentos,"Mercearia/Chocolate, Gomas e Rebuçados/Gomas, Pastilhas e Rebuçados",,col
2434,17/05/2023 00:06:51,250 GR | 11.16 €/KG,mercearia,Doce de Abóbora,250 GR,KG,2.79,11.16,€,7523645,Prisca,"Mercearia/Compotas, Cremes e Mel/Doces e Compotas",,col
2435,17/05/2023 00:06:51,68 GR | 51.32 €/KG,mercearia,Pastilhas Elásticas Oral-B Spearmint,68 GR,KG,3.49,51.32,€,7430655,Trident,"Mercearia/Chocolate, Gomas e Rebuçados/Gomas, Pastilhas e Rebuçados",,col
2436,17/05/2023 00:06:51,375 GR | 6.37 €/KG,mercearia,Doce Extra Gila,375 GR,KG,2.39,6.37,€,6360675,Continente,"Mercearia/Compotas, Cremes e Mel/Doces e Compotas",,col
2437,17/05/2023 00:06:51,"148,5 GR | 20.20 €/KG",mercearia,Drageias de Chocolate,"148,5 GR",KG,2.99,20.20,€,7504704,Maltesers,"Mercearia/Chocolate, Gomas e Rebuçados/Snacks de Chocolate",,col
2438,17/05/2023 00:06:51,40 UN | 0.35 €/UN,mercearia,Cápsulas de Café Qharacter Int 9,40 UN,UN,13.99,0.35,€,5637228,Delta Q,"Mercearia/Café, Chá e Chocolate Solúvel/Café em Cápsulas",,col
2439,17/05/2023 00:06:51,7 GR | 65.56 €/KG,mercearia,Gelatina 5 Folhas,7 GR,KG,0.59,65.56,€,6640215,Continente,Mercearia/Açúcar e Sobremesas/Gelatinas e Pudins,,col
2440,17/05/2023 00:06:51,200 GR | 9.95 €/KG,mercearia,Cevada,200 GR,KG,1.99,9.95,€,7412245,Continente,"Mercearia/Café, Chá e Chocolate Solúvel/Bebidas de Cereais",,col
2441,17/05/2023 00:06:51,400 GR | 4.68 €/KG,mercearia,Flocos de Aveia Grossos sem Glúten,400 GR,KG,1.87,4.68,€,7394721,Cem Porcento,Mercearia/Cereais e Barras/Flocos e Papas de Aveia,,col
2442,17/05/2023 00:06:51,400 GR | 3.48 €/KG,mercearia,Milho para Pipocas,400 GR,KG,1.39,3.48,€,4968421,Cimarrom,Mercearia/Snacks e Batatas Fritas/Pipocas,,col
2443,17/05/2023 00:06:51,60 GR | 49.17 €/KG,mercearia,Pastilhas Elásticas Fresh Mint,60 GR,KG,2.95,49.17,€,5799367,Mentos,"Mercearia/Chocolate, Gomas e Rebuçados/Gomas, Pastilhas e Rebuçados",,col
2444,17/05/2023 00:06:51,114 GR | 17.46 €/KG,mercearia,Gelatina em Pó Tropical,114 GR,KG,1.99,17.46,€,7101281,Royal,Mercearia/Açúcar e Sobremesas/Gelatinas e Pudins,,col
2445,17/05/2023 00:06:51,200 GR | 24.95 €/KG,mercearia,Bolachas Amálias com Arandos e Chocolates,200 GR,KG,4.99,24.95,€,6881334,Origens Bio,"Mercearia/Bolachas, Biscoitos e Tostas/Bolachas Fibra e Sem Açúcar",,col
2446,17/05/2023 00:06:51,300 GR | 15.23 €/KG,mercearia,Granola Chocolate,300 GR,KG,4.57,15.23,€,7132080,Seara,Mercearia/Cereais e Barras/Muesli e Granola,,col
2447,17/05/2023 00:06:51,200 GR | 11.95 €/KG,mercearia,Bolachas Marinhas Integrais,200 GR,KG,2.39,11.95,€,7399258,Salutem,"Mercearia/Bolachas, Biscoitos e Tostas/Bolachas e Biscoitos Salgados",,col
2448,17/05/2023 00:07:18,200 GR | 11.95 €/KG,mercearia,Bolachas Marinhas Integrais,200 GR,KG,2.39,11.95,€,7399258,Salutem,"Mercearia/Bolachas, Biscoitos e Tostas/Bolachas e Biscoitos Salgados",,col
2449,17/05/2023 00:07:18,500 GR | 6.00 €/KG,mercearia,Grão de Bico,500 GR,KG,3.0,6.00,€,5895732,Seara,"Mercearia/Arroz, Massa e Farinha/Feijão, Grão de Bico e Lentilhas",,col
2450,17/05/2023 00:07:18,30 GR | 113.00 €/KG,mercearia,Mistura de Ervas Aromáticas para Saladas em Saqueta,30 GR,KG,3.39,113.00,€,7652094,Margão,"Mercearia/Molhos, Temperos e Sal/Especiarias e Ervas Aromáticas",,col
2451,17/05/2023 00:07:18,800 GR (4 UN) | 4.18 €/KG,mercearia,Bolachas Tostadas,800 GR,KG,3.34,4.18,€,4018164,Gullón,"Mercearia/Bolachas, Biscoitos e Tostas/Maria, Torrada e Biscoitos",,col
2452,17/05/2023 00:07:18,22 GR | 108.64 €/KG,mercearia,Coentros Grão em Frasco,22 GR,KG,2.39,108.64,€,7472310,Margão,"Mercearia/Molhos, Temperos e Sal/Especiarias e Ervas Aromáticas",,col
2453,17/05/2023 00:07:19,250 GR | 9.16 €/KG,mercearia,Sabores do Mediterrâneo,250 GR,KG,2.29,9.16,€,7062756,Natura,Mercearia/Sopas e Refeições/Refeições,,col
2454,17/05/2023 00:07:19,20 UN | 0.10 €/UN,mercearia,Chá Verde Bring the Boost Pyramid Saquetas,20 UN,UN,2.09,0.10,€,6334057,Lipton,"Mercearia/Café, Chá e Chocolate Solúvel/Chás e Infusões",,col
2455,17/05/2023 00:07:19,40 GR | 17.25 €/KG,mercearia,Barra de Sésamo e Mel sem Glúten,40 GR,KG,0.69,17.25,€,5380041,Salutem,Mercearia/Cereais e Barras/Barras de Cereais,,col
2456,17/05/2023 00:07:19,400 ML | 7.23 €/LT,mercearia,Leite de Coco 17% Gordura,400 ML,LT,2.89,7.23,€,7442957,Salutem,Mercearia/Açúcar e Sobremesas/Leite Condensado e Leite de Coco,,col
2457,17/05/2023 00:07:19,100 GR | 34.90 €/KG,mercearia,Tablete de Chocolate Negro Excellence 90% Cacau,100 GR,KG,3.49,34.90,€,7252430,Lindt,"Mercearia/Chocolate, Gomas e Rebuçados/Chocolates",,col
2458,17/05/2023 00:07:19,4 X 22 GR | 18.07 €/KG,mercearia,Pastilhas Elástica de Peppermint,4 X,KG,1.59,18.07,€,4439881,Continente,"Mercearia/Chocolate, Gomas e Rebuçados/Gomas, Pastilhas e Rebuçados",,col
2459,17/05/2023 00:07:19,60 GR | 33.17 €/KG,mercearia,Maçã Verde Desidratada,60 GR,KG,1.99,33.17,€,5129565,Fruut,"Frutas e Legumes/Frutos Secos, Desidratados e Sementes",,col
2460,17/05/2023 00:07:19,10 UN | 0.43 €/UN,mercearia,Cápsulas de Café Descafeinado Int 7,10 UN,UN,4.29,0.43,€,7539067,Segafredo,"Mercearia/Café, Chá e Chocolate Solúvel/Café em Cápsulas",,col
