Name,Quantity,Price,Time scraped
 Limonada Clássica Fruit Love Pingo Doce ," 750 ML  | 1,72 €/LT
"," 1,29 € ",2023-05-12 16:32:53
 Bloco Anti-Traça Lavanda Ultra Pro ," 2 UN  | 1,00 €/UNIDADE
"," 1,99 € ",2023-05-12 16:32:53
 Smoothie 100% Fruta Frutos Tropicais Pingo Doce ," 75 CL  | 2,12 €/LT
"," 1,59 € ",2023-05-12 16:32:53
 Smoothie 100% Fruta Ananás e Coco Pingo Doce ," 75 CL  | 2,12 €/LT
"," 1,59 € ",2023-05-12 16:32:53
 Manteiga Ghee Biológica Naturefoods ," 230 G  | 39,09 €/KG
"," 8,99 € ",2023-05-12 16:32:53
 Pudim Proteico Chocolate Go Active Pingo Doce ," 200 G  | 4,95 €/KG
"," 0,99 € ",2023-05-12 16:32:53
 Pudim Flan de Ovo Pingo Doce ," 4X100 G  | 3,98 €/KG
"," 1,59 € ",2023-05-12 16:32:53
 Pizza Calzone de Frango Pingo Doce ," 315 G  | 7,59 €/KG
"," 2,39 € ",2023-05-12 16:32:53
 Pizza Fresca 4 Queijos Pingo Doce ," 390 G  | 7,15 €/KG
"," 2,79 € ",2023-05-12 16:32:53
 Sumo de Uva Maçã e Canela Pingo Doce ," 75 CL  | 2,39 €/LT
"," 1,79 € ",2023-05-12 16:32:53
 Sobremesa Láctea de Baunilha Pingo Doce - Pack 4 ," 4X125 G  | 2,38 €/KG
"," 1,19 € ",2023-05-12 16:32:53
 Sobremesa Láctea de Chocolate Pingo Doce - Pack 4 ," 4X125 G  | 2,38 €/KG
"," 1,19 € ",2023-05-12 16:32:53
 Ovo Líquido Dovo ," 500 G  | 4,58 €/KG
"," 2,29 € ",2023-05-12 16:32:53
 Gelatina de Ananás Pingo Doce ," 4X100 G  | 2,47 €/KG
"," 0,99 € ",2023-05-12 16:32:53
 Smoothie+ Açaí Mix Pingo Doce ," 250 ML  | 3,96 €/LT
"," 0,99 € ",2023-05-12 16:32:53
 Super Smoothie Vitamin Love Manga e Goji Pingo Doce ," 250 ML  | 3,96 €/LT
"," 0,99 € ",2023-05-12 16:32:53
 Super Smoothie Vitamin Love Mirtilo e Romã Pingo Doce ," 250 ML  | 3,96 €/LT
"," 0,99 € ",2023-05-12 16:32:53
 Sumo de Maçã Limão e Hortelã Pingo Doce ," 25 CL  | 5,96 €/LT
"," 1,49 € ",2023-05-12 16:32:53
 Sumo Natural Maçã Cenoura Gengibre e Limão Veggie Pingo Doce ," 25 CL  | 5,96 €/LT
"," 1,49 € ",2023-05-12 16:32:53
 Sumo Natural Maçã Banana Pepino e Espinafres Veggie Pingo Doce ," 25 CL  | 5,96 €/LT
"," 1,49 € ",2023-05-12 16:32:53
 Sumo Natural Maçã Cenoura Beterraba e Limão Veggie Pingo Doce ," 25 CL  | 5,96 €/LT
"," 1,49 € ",2023-05-12 16:32:53
 Sumo Natural de Maçã Pingo Doce ," 250 ML  | 3,96 €/LT
"," 0,99 € ",2023-05-12 16:32:53
 Sumo Natural de Maçã e Cenoura Pingo Doce ," 250 ML  | 3,96 €/LT
"," 0,99 € ",2023-05-12 16:32:53
 Sumo Natural de Laranja e Maçã Pingo Doce ," 250 ML  | 3,96 €/LT
"," 0,99 € ",2023-05-12 16:32:53
 Smoothie+ Linhaça e Frutos Tropicais Pingo Doce ," 250 ML  | 3,96 €/LT
"," 0,99 € ",2023-05-12 16:32:53
 Smoothie+ Canela e Quinoa Pingo Doce ," 250 ML  | 3,96 €/LT
"," 0,99 € ",2023-05-12 16:32:53
 Queijo de Ovelha 12 Meses de Cura Serramonte ," 1,1 KG ~ 1 UN  | 22,63 €/KG
"," 22,63 €/Kg ",2023-05-12 16:32:53
 Queijo de Ovelha e Vaca Curado Sabores da Soalheira - Unidade 0.51 Kg ," 0,51 KG ~ 1 UN  | 12,63 €/KG
"," 12,63 €/Kg ",2023-05-12 16:32:53
 Queijo Creme Queru Real Eru ," 100 G  | 16,50 €/KG
"," 1,65 € ",2023-05-12 16:32:53
 Gordura Vegetal de Palma Guinea's ," 400 ML  | 7,00 €/LT
"," 2,80 € ",2023-05-12 16:32:53
 Queijo Flamengo Bola Metade Limiano ," 650 G  | 11,45 €/KG
"," 7,44 € ",2023-05-12 16:32:53
 Queijo Flamengo Bola Quarto Limiano ," 325 G  | 11,57 €/KG
"," 3,76 € ",2023-05-12 16:32:53
 Iogurte Bifidus Natural Pingo Doce (min. 4 un) ," 125 G  | 2,16 €/KG
"," 0,27 € ",2023-05-12 16:32:53
 Queijo Mozzarella Fatiado Pingo Doce ," 200 G  | 9,35 €/KG
"," 1,87 € ",2023-05-12 16:32:53
 Iogurte Grego Natural Pingo Doce ," 500 G  | 3,38 €/KG
"," 1,69 € ",2023-05-12 16:32:53
 Queijo Fresco de Cabra Pingo Doce ," 130 G  | 11,54 €/KG
"," 1,50 € ",2023-05-12 16:32:53
 Iogurte Natural Pingo Doce (min. 4 un) ," 125 G  | 1,44 €/KG
"," 0,18 € ",2023-05-12 16:32:53
 Iogurte de Coco Pingo Doce (min. 4 un) ," 125 G  | 1,52 €/KG
"," 0,19 € ",2023-05-12 16:32:53
 Iogurte de Morango Pingo Doce (min. 4 un) ," 125 G  | 1,52 €/KG
"," 0,19 € ",2023-05-12 16:32:53
 Iogurte com Pedaços de Ananás Pingo Doce (min. 4 un) ," 125 G  | 2,24 €/KG
"," 0,28 € ",2023-05-12 16:32:53
 Iogurte Batido Natural Açucarado Pingo Doce - Pack 2 ," 2X125 G  | 3,72 €/KG
"," 0,93 € ",2023-05-12 16:32:53
 Iogurte com Pedaços de Frutos Silvestres Pingo Doce (min. 4 un) ," 125 G  | 2,24 €/KG
"," 0,28 € ",2023-05-12 16:32:53
 Iogurte com Pedaços de Pêssego Pingo Doce (min. 4 un) ," 125 G  | 2,24 €/KG
"," 0,28 € ",2023-05-12 16:32:53
 Iogurte de Banana Pingo Doce (min. 4 un) ," 125 G  | 1,52 €/KG
"," 0,19 € ",2023-05-12 16:32:53
 Iogurte com Pedaços de Morango Pingo Doce (min. 4 un) ," 125 G  | 2,24 €/KG
"," 0,28 € ",2023-05-12 16:32:53
 Iogurte Batido com Pedaços de Amora Pingo Doce - Pack 2 ," 2X125 G  | 4,12 €/KG
"," 1,03 € ",2023-05-12 16:32:53
 Queijo de Cabra Curado Pingo Doce ," 2X100 G  | 18,80 €/KG
"," 3,76 € ",2023-05-12 16:32:53
 Queijo Creme Brie Président ," 125 G  | 19,52 €/KG
"," 2,44 € ",2023-05-12 16:32:53
 Queijo Fundido Cheddar Président ," 200 G  | 2,58 €/KG
"," 2,63 € ",2023-05-12 16:32:53
 Iogurte Líquido Natural Açucarado Pingo Doce ," 750 G  | 1,75 €/KG
"," 1,31 € ",2023-05-12 16:32:53
 Iogurte Líquido de Morango Pingo Doce ," 750 G  | 1,75 €/KG
"," 1,31 € ",2023-05-12 16:32:53
 Queijo Curado Tradicional Saloio Alavão ," 1 UN  | 6,59 €/UNIDADE
"," 6,59 € ",2023-05-12 16:32:53
 Iogurte Grego Natural Açucarado Pingo Doce - Pack 4 ," 4X125 G  | 3,18 €/KG
"," 1,59 € ",2023-05-12 16:32:53
 Queijo Creme de Cabra Président ," 125 G  | 19,52 €/KG
"," 2,44 € ",2023-05-12 16:32:53
 Iogurte Cremoso Biscuit Pingo Doce (min. 4 un) ," 125 G  | 3,20 €/KG
"," 0,40 € ",2023-05-12 16:32:53
 Iogurte Cremoso Morango e Nozes Pingo Doce (min. 4 un) ," 125 G  | 3,20 €/KG
"," 0,40 € ",2023-05-12 16:32:53
 Queijo Mascarpone Galbani ," 500 G  | 14,50 €/KG
"," 7,25 € ",2023-05-12 16:32:53
 Queijo Roquefort Société ," 100 G  | 32,50 €/KG
"," 3,25 € ",2023-05-12 16:32:53
 Manteiga Magra Pingo Doce ," 250 G  | 7,48 €/KG
"," 1,87 € ",2023-05-12 16:32:53
 Queijo Creme Camembert Président ," 125 G  | 19,52 €/KG
"," 2,44 € ",2023-05-12 16:32:53
 Queijo Snack à La Francaise Président ," 180 G  | 18,28 €/KG
"," 3,29 € ",2023-05-12 16:32:53
 Iogurte com Pedaços de Cereais Pingo Doce (min. 4 un) ," 125 G  | 2,24 €/KG
"," 0,28 € ",2023-05-12 16:32:53
 Queijo Fresco de Cabra Santiago ," 130 G  | 13,69 €/KG
"," 1,78 € ",2023-05-12 16:32:53
 Iogurte Magro Natural Pingo Doce (min. 4 un) ," 125 G  | 1,52 €/KG
"," 0,19 € ",2023-05-12 16:32:53
 Iogurte Cremoso Natural Açucarado Pingo Doce (min. 4 un) ," 125 G  | 3,20 €/KG
"," 0,40 € ",2023-05-12 16:32:53
 Queijo Fresco Meio Gordo Pingo Doce ," 2X62.5 G  | 9,68 €/KG
"," 1,21 € ",2023-05-12 16:32:53
 Queijo Flamengo Bola Pequena Limiano ," 600 G  | 10,98 €/KG
"," 6,59 € ",2023-05-12 16:32:53
 Queijo Fresco Light Pingo Doce ," 2X62.5 G  | 9,68 €/KG
"," 1,21 € ",2023-05-12 16:32:53
 Queijo Creme Sabor Clássico Président ," 125 G  | 15,76 €/KG
"," 1,97 € ",2023-05-12 16:32:53
 Queijo Ralado Especial Pizza Président ," 150 G  | 17,53 €/KG
"," 2,63 € ",2023-05-12 16:32:53
 Queijo Ralado 4 Queijos Président ," 150 G  | 17,53 €/KG
"," 2,63 € ",2023-05-12 16:32:53
 Queijo Fatiado Amanteigado Paiva ," 180 G  | 15,28 €/KG
"," 2,75 € ",2023-05-12 16:32:53
 Queijo Brie Pingo Doce ," 200 G  | 8,40 €/KG
"," 1,68 € ",2023-05-12 16:32:53
 Queijo da Ilha Ralado Pingo Doce ," 200 G  | 10,80 €/KG
"," 2,16 € ",2023-05-12 16:32:53
 Iogurte Grego de Morango Pingo Doce - Pack 4 ," 4X125 G  | 3,18 €/KG
"," 1,59 € ",2023-05-12 16:32:53
 Massa Fresca para Lasanha Nonna Amélia ," 250 G  | 4,48 €/KG
"," 1,12 € ",2023-05-12 16:32:53
 Queijo de Cabra Curado Fatiado Lagos ," 110 G  | 21,00 €/KG
"," 2,31 € ",2023-05-12 16:32:53
 Manteiga com Sal Gourmet Nova Açores ," 250 G  | 10,52 €/KG
"," 2,63 € ",2023-05-12 16:32:53
 Queijo de Cabra Original Palhais ," 2X100 G  | 23,05 €/KG
"," 4,61 € ",2023-05-12 16:32:53
 Queijo Prato Meio Gordo Pingo Doce ," 1 UN  | 4,99 €/UNIDADE
"," 4,99 € ",2023-05-12 16:32:53
 Queijo Fundido Triângulos Pingo Doce ," 140 G  | 6,64 €/KG
"," 0,93 € ",2023-05-12 16:32:53
 Burrata de Búfala Iguarias Pingo Doce ," 125 G  | 14,96 €/KG
"," 1,87 € ",2023-05-12 16:32:53
 Queijo Creme Queru Light Eru ," 100 G  | 16,50 €/KG
"," 1,65 € ",2023-05-12 16:32:53
 Iogurte Skyr Morango Framboesa Go Active Pingo Doce ," 150 G  | 4,93 €/KG
"," 0,74 € ",2023-05-12 16:32:53
 Iogurte Líquido Stracciatella Pingo Doce - Pack 4 ," 4X170 G  | 1,93 €/KG
"," 1,31 € ",2023-05-12 16:32:53
 Folhas de Lasanha Frescas Pasta do Dia ," 250 G  | 9,76 €/KG
"," 2,44 € ",2023-05-12 16:32:53
 Iogurte Grego Caramelo Salgado Pingo Doce - Pack 4 ," 4X125 G  | 3,18 €/KG
"," 1,59 € ",2023-05-12 16:32:53
 Queijo Prato Barrado Pimentão Pingo Doce ," 1 UN  | 5,17 €/UNIDADE
"," 5,17 € ",2023-05-12 16:32:53
 Queijo Fresco para Barrar com Ervas Aromáticas Pingo Doce ," 200 G  | 6,05 €/KG
"," 1,21 € ",2023-05-12 16:32:53
 Iogurte Líquido Baunilha Pingo Doce - Pack 4 ," 4X170 G  | 1,93 €/KG
"," 1,31 € ",2023-05-12 16:32:53
 Iogurte Líquido de Frutos Vermelhos Pingo Doce - Pack 4 ," 4X170 G  | 1,93 €/KG
"," 1,31 € ",2023-05-12 16:32:53
 Manteiga Tradicional com Sal Individuais Mimosa ," 20X8 G  | 14,06 €/KG
"," 2,25 € ",2023-05-12 16:32:53
 Iogurte Líquido de Morango e Banana Pingo Doce - Pack 4 ," 4X170 G  | 1,93 €/KG
"," 1,31 € ",2023-05-12 16:32:53
 Iogurte Líquido Pêssego Cenoura Pingo Doce - Pack 4 ," 4X170 G  | 1,93 €/KG
"," 1,31 € ",2023-05-12 16:32:53
 Manteiga com Salsa e Alho Individuais Mimosa ," 20X8 G  | 15,25 €/KG
"," 2,44 € ",2023-05-12 16:32:53
 Iogurte Líquido de Morango Pingo Doce - Pack 4 ," 4X170 G  | 1,93 €/KG
"," 1,31 € ",2023-05-12 16:32:53
 Iogurte Líquido Magro Limão e Laranja Pingo Doce - Pack 4 ," 4X170 G  | 2,00 €/KG
"," 1,36 € ",2023-05-12 16:32:53
 Creme Vegetal para Barrar Pingo Doce ," 500 G  | 2,70 €/KG
"," 1,35 € ",2023-05-12 16:32:53
 Queijo Grana Padano Iguarias Pingo Doce ," 180 G  | 15,67 €/KG
"," 2,82 € ",2023-05-12 16:32:53
 Queijo Fresco Natural President ," 4X62.5 G  | 8,64 €/KG
"," 2,16 € ",2023-05-12 16:32:53
 Queijo Fresco Magro 0% Gordura Président ," 4X62.5 G  | 8,64 €/KG
"," 2,16 € ",2023-05-12 16:32:53
 Queijo Fresco sem Lactose Président ," 4X62.5 G  | 8,64 €/KG
"," 2,16 € ",2023-05-12 16:32:53
 Queijo Manchego Iguarias Pingo Doce ," 250 G  | 16,56 €/KG
"," 4,14 € ",2023-05-12 16:32:53
 Queijo de Cabra Fatiado Pingo Doce ," 150 G  | 13,13 €/KG
"," 1,97 € ",2023-05-12 16:32:53
 Iogurte Skyr de Maracujá Go Active Pingo Doce ," 150 G  | 4,93 €/KG
"," 0,74 € ",2023-05-12 16:32:53
 Queijo Fresco Mozzarella Valgrande ," 125 G  | 7,92 €/KG
"," 0,99 € ",2023-05-12 16:32:53
 Creme Vegetal com Sabor a Manteiga Pingo Doce ," 500 G  | 3,38 €/KG
"," 1,69 € ",2023-05-12 16:32:53
 Queijo de Azeitão DOP Victor Fernandes ," 1 UN  | 7,97 €/UNIDADE
"," 7,97 € ",2023-05-12 16:32:53
 Queijo Fresco Magro Médio Pingo Doce ," 200 G  | 4,65 €/KG
"," 0,93 € ",2023-05-12 16:32:53
 Queijo Fresco de Ovelha Pequeno Pingo Doce ," 70 G  | 11,43 €/KG
"," 0,80 € ",2023-05-12 16:32:53
 Queijo Fresco Batido Magro Go Active Pingo Doce ," 400 G  | 3,98 €/KG
"," 1,59 € ",2023-05-12 16:32:53
 Queijo de Ovelha Curado Amanteigado Pastor Serrano ," 1 UN  | 9,42 €/UNIDADE
"," 9,42 € ",2023-05-12 16:32:53
 Iogurte Grego Natural Pingo Doce ," 1 KG  | 2,25 €/KG
"," 2,25 € ",2023-05-12 16:32:53
 Queijo Curado Fatiado Terra Nostra ," 180 G  | 14,61 €/KG
"," 2,63 € ",2023-05-12 16:32:53
 Queijo Chèvre Pingo Doce ," 180 G  | 10,94 €/KG
"," 1,97 € ",2023-05-12 16:32:53
 Iogurte Artesanal Natural Pastoret ," 900 G  | 4,81 €/KG
"," 4,33 € ",2023-05-12 16:32:53
 Iogurte Magro com Pedaços Cereais Pingo Doce (min. 4 un) ," 125 G  | 2,72 €/KG
"," 0,34 € ",2023-05-12 16:32:53
 Iogurte Cremoso Baunilha Pingo Doce (min. 4 un) ," 125 G  | 3,20 €/KG
"," 0,40 € ",2023-05-12 16:32:53
 Iogurte Magro com Pedaços Morango Pingo Doce (min. 4 un) ," 125 G  | 2,72 €/KG
"," 0,34 € ",2023-05-12 16:32:53
 Iogurte Magro com Pedaços Ananás Pingo Doce (min. 4 un) ," 125 G  | 2,72 €/KG
"," 0,34 € ",2023-05-12 16:32:53
 Iogurte Magro com Pedaços Mirtilo Pingo Doce (min. 4 un) ," 125 G  | 2,72 €/KG
"," 0,34 € ",2023-05-12 16:32:53
 Iogurte Magro Aroma Morango Pingo Doce (min. 4 un) ," 125 G  | 1,52 €/KG
"," 0,19 € ",2023-05-12 16:32:53
 Preparado Vegetal à Base de Soja Natural Pingo Doce ," 4X120 G  | 2,33 €/KG
"," 1,12 € ",2023-05-12 16:32:53
 Queijo Mascarpone Pingo Doce ," 250 G  | 6,36 €/KG
"," 1,59 € ",2023-05-12 16:32:53
 Iogurte Batido com Pedaços de Manga Pingo Doce - Pack 2 ," 2X125 G  | 4,12 €/KG
"," 1,03 € ",2023-05-12 16:32:53
 Iogurte Skyr Natural Go Active Pingo Doce ," 150 G  | 4,33 €/KG
"," 0,65 € ",2023-05-12 16:32:53
 Manteiga sem Lactose Pingo Doce ," 250 G  | 7,88 €/KG
"," 1,97 € ",2023-05-12 16:32:53
 Hummus Pingo Doce ," 180 G  | 11,06 €/KG
"," 1,99 € ",2023-05-12 16:32:53
 Iogurte Líquido de Pêssego - Pack 6 ," 6X156 ML  | 2,31 €/LT
"," 2,16 € ",2023-05-12 16:32:53
 Iogurte Líquido de Banana Mimosa - Pack 6 ," 6X156 ML  | 2,31 €/LT
"," 2,16 € ",2023-05-12 16:32:53
 Iogurte Líquido de Frutos Tropicais Mimosa - Pack 6 ," 6X156 ML  | 2,31 €/LT
"," 2,16 € ",2023-05-12 16:32:53
 Iogurte Líquido de Morango Mimosa - Pack 6 ," 6X156 ML  | 2,31 €/LT
"," 2,16 € ",2023-05-12 16:32:53
 Iogurte Líquido de Ananás Mimosa - Pack 6 ," 6X156 ML  | 2,31 €/LT
"," 2,16 € ",2023-05-12 16:32:53
 Iogurte Líquido Magro sem Açúcar de Frutos Tropicais Pingo Doce - Pack 4 ," 4X170 G  | 2,00 €/KG
"," 1,36 € ",2023-05-12 16:32:53
 Iogurte sem Lactose Natural Pingo Doce (min. 4 un) ," 120 G  | 2,17 €/KG
"," 0,26 € ",2023-05-12 16:32:53
 Iogurte Líquido Magro sem Açúcar de Morango Pingo Doce - Pack 4 ," 4X170 G  | 2,00 €/KG
"," 1,36 € ",2023-05-12 16:32:53
 Iogurte Líquido Magro Melão e Meloa Pingo Doce - Pack 4 ," 4X170 G  | 2,00 €/KG
"," 1,36 € ",2023-05-12 16:32:53
 Iogurte sem Lactose Morango Pingo Doce (min. 4 un) ," 120 G  | 2,17 €/KG
"," 0,26 € ",2023-05-12 16:32:53
 Iogurte Magro sem Lactose Morango Pingo Doce (min. 4 un) ," 120 G  | 3,92 €/KG
"," 0,47 € ",2023-05-12 16:32:53
 Iogurte Líquido Magro de Ananás Mimosa - Pack 6 ," 6X156 ML  | 2,70 €/LT
"," 2,53 € ",2023-05-12 16:32:53
 Iogurte Líquido Magro de Ananás e Coco Mimosa - Pack 6 ," 6X156 ML  | 2,70 €/LT
"," 2,53 € ",2023-05-12 16:32:53
 Queijo da Serra Estrela Grande Vale Estrela ," 1 UN  | 27,53 €/UNIDADE
"," 27,53 € ",2023-05-12 16:32:53
 Iogurte Líquido Magro de Frutos Tropicais Mimosa - Pack 8 ," 8X156 ML  | 2,33 €/LT
"," 2,91 € ",2023-05-12 16:32:53
 Iogurte Líquido Magro de Morango e Kiwi Mimosa - Pack 6 ," 6X156 ML  | 2,70 €/LT
"," 2,53 € ",2023-05-12 16:32:53
 Iogurte Grego de Chocolate Mimosa - Pack 4 ," 4X110 G  | 6,61 €/KG
"," 2,91 € ",2023-05-12 16:32:53
 Iogurte Grego de Romã e Framboesa Mimosa - Pack 4 ," 4X110 G  | 6,61 €/KG
"," 2,91 € ",2023-05-12 16:32:53
 Iogurte Líquido Magro de Morango Mimosa - Pack 6 ," 6X156 ML  | 2,70 €/LT
"," 2,53 € ",2023-05-12 16:32:53
 Sumo 100% Fruta Espremida Exótico Pingo Doce ," 750 ML  | 2,25 €/LT
"," 1,69 € ",2023-05-12 16:32:53
 Iogurte Begetal Amêndoa Natural sem Açúcar Kaiku ," 380 G  | 6,16 €/KG
"," 2,34 € ",2023-05-12 16:32:53
 Iogurte Líquido sem Lactose de Coco Pingo Doce - Pack 4 ," 4X170 G  | 2,12 €/KG
"," 1,44 € ",2023-05-12 16:32:53
 Queijo Chèvre Saloio Palhais ," 180 G  | 24,06 €/KG
"," 4,33 € ",2023-05-12 16:32:53
 Queijo Creme Edam Eru ," 100 G  | 16,50 €/KG
"," 1,65 € ",2023-05-12 16:32:53
 Queijo Creme Gouda Ervas Eru ," 100 G  | 16,50 €/KG
"," 1,65 € ",2023-05-12 16:32:53
 Queijo Roquefort Iguarias Pingo Doce ," 100 G  | 16,80 €/KG
"," 1,68 € ",2023-05-12 16:32:53
 Creme Vegetal para Culinária Pingo Doce ," 250 G  | 3,08 €/KG
"," 0,77 € ",2023-05-12 16:32:53
 Queijo Fresco Tradicional Pingo Doce ," 200 G  | 4,65 €/KG
"," 0,93 € ",2023-05-12 16:32:53
 Queijo Mozzarella Mini Pingo Doce ," 125 G  | 13,44 €/KG
"," 1,68 € ",2023-05-12 16:32:53
 Iogurte Grego de Stracciatella Pingo Doce - Pack 4 ," 4X125 G  | 3,18 €/KG
"," 1,59 € ",2023-05-12 16:32:53
 Massa Folhada sem Glúten Pasta do Dia ," 280 G  | 11,07 €/KG
"," 3,10 € ",2023-05-12 16:32:53
 Massa Quebrada sem Glúten Pasta do Dia ," 280 G  | 11,07 €/KG
"," 3,10 € ",2023-05-12 16:32:53
 Iogurte Grego Banana Stracciatella Pingo Doce - Pack 4 ," 4X125 G  | 3,18 €/KG
"," 1,59 € ",2023-05-12 16:32:53
 Queijo Curado Ilha Graciosa Santiago ," 1 KG ~ 1 UN  | 16,97 €/KG
"," 16,97 €/Kg ",2023-05-12 16:32:53
 Queijo Ilha do Império Pico Santiago ," 1 KG ~ 1 UN  | 16,97 €/KG
"," 16,97 €/Kg ",2023-05-12 16:32:53
 Queijo Flamengo Fatiado Nova Açores ," 200 G  | 12,95 €/KG
"," 2,59 € ",2023-05-12 16:32:53
 Quejo Serra da Estrela Mini DOP Quinta Branca ," 1 UN  | 12,25 €/UNIDADE
"," 12,25 € ",2023-05-12 16:32:53
 Queijo Fresco Original Santiago ," 150 G  | 11,87 €/KG
"," 1,78 € ",2023-05-12 16:32:53
 Queijo Fresco Ligth para Barrar Santiago ," 150 G  | 11,87 €/KG
"," 1,78 € ",2023-05-12 16:32:53
 Queijo Fresco de Cabra para Barrar Santiago ," 125 G  | 18,00 €/KG
"," 2,25 € ",2023-05-12 16:32:53
 Iogurte Líquido Straciatella e Coco Pingo Doce - Pack 4 ," 4X170 G  | 1,93 €/KG
"," 1,31 € ",2023-05-12 16:32:53
 Creme Vegetal para Culinária Pingo Doce ," 1 KG  | 2,49 €/KG
"," 2,49 € ",2023-05-12 16:32:53
 Queijo Ralado Grana Padano Riserva Giovanni Ferrari ," 60 G  | 38,50 €/KG
"," 2,31 € ",2023-05-12 16:32:53
 Queijo Fundido Fatiado Pingo Doce ," 300 G  | 5,30 €/KG
"," 1,59 € ",2023-05-12 16:32:53
 Manteiga com Flor de Sal do Algarve Pingo Doce ," 125 G  | 14,24 €/KG
"," 1,78 € ",2023-05-12 16:32:53
 Queijo Emmental Ralado Pingo Doce ," 200 G  | 8,90 €/KG
"," 1,78 € ",2023-05-12 16:32:53
 Manteiga com Sal Pingo Doce ," 250 G  | 7,48 €/KG
"," 1,87 € ",2023-05-12 16:32:53
 Queijo Fresco sem Lactose Pura Vida ," 2X62.5 G  | 10,48 €/KG
"," 1,31 € ",2023-05-12 16:32:53
 Queijo Curado Mistura Cabra Ovelha Vaca Pingo Doce ," 1 UN  | 5,36 €/UNIDADE
"," 5,36 € ",2023-05-12 16:32:53
 Queijo São Jorge DOP Iguarias Pingo Doce ," 400 G  | 16,00 €/KG
"," 6,40 € ",2023-05-12 16:32:53
 Iogurte Skyr Kiwi e Spirulina Go Active Pingo Doce ," 150 G  | 4,93 €/KG
"," 0,74 € ",2023-05-12 16:32:53
 Kéfir Natural Pastoret ," 500 G  | 4,50 €/KG
"," 2,25 € ",2023-05-12 16:32:53
 Queijo Emmental Selecionado Président ," 90 G  | 1,50 €/KG
"," 1,87 € ",2023-05-12 16:32:53
 Iogurte Original Açucarado Danone - Pack 2 ," 2X135 G  | 6,93 €/KG
"," 1,87 € ",2023-05-12 16:32:53
 Iogurte Original de Morango Danone - Pack 2 ," 2X135 G  | 6,93 €/KG
"," 1,87 € ",2023-05-12 16:32:53
 Queijo de Ovelha Amanteigado Pequeno Pingo Doce ," 0,54 KG ~ 1 UN  | 16,02 €/KG
"," 16,02 €/Kg ",2023-05-12 16:32:53
 Queijo de Ovelha. Cabra e Vaca À Cabreira Sabores da Soalheira ," 0,82 KG ~ 1 UN  | 13,85 €/KG
"," 13,85 €/Kg ",2023-05-12 16:32:53
 Queijo de Ovelha Amanteigado Grande Pingo Doce ," 0,96 KG ~ 1 UN  | 16,02 €/KG
"," 16,02 €/Kg ",2023-05-12 16:32:53
 Queijo Alavão ," 1,2 KG ~ 1 UN  | 12,72 €/KG
"," 12,72 €/Kg ",2023-05-12 16:32:53
 Queijo Fundido Fatiado A Vaca que ri ," 200 G  | 11,70 €/KG
"," 2,34 € ",2023-05-12 16:32:53
 Queijo de Ovelha Curado Barrado Seco Pingo Doce ," 1,1 KG ~ 1 UN  | 17,91 €/KG
"," 17,91 €/Kg ",2023-05-12 16:32:53
 Queijo Light Fatiado A Vaca Que Ri ," 200 G  | 11,70 €/KG
"," 2,34 € ",2023-05-12 16:32:53
" Iogurte Sólido Aroma de Morango, Banana e Tutti Frutti Danone - Pack 8 "," 8X120 G  | 1,95 €/KG
"," 1,87 € ",2023-05-12 16:32:53
 Requeijão Natural Saloio ," 170 G  | 9,88 €/KG
"," 1,68 € ",2023-05-12 16:32:53
" Iogurte Sólido Aroma de Morango, Pêssego e Manga Danone - Pack 8 "," 8X120 G  | 1,95 €/KG
"," 1,87 € ",2023-05-12 16:32:53
 Manteiga La Motte Sal Marinho Président ," 250 G  | 16,76 €/KG
"," 4,19 € ",2023-05-12 16:32:53
 Queijo Curado Prato Ilha Azul ," 0,85 KG ~ 1 UN  | 13,19 €/KG
"," 13,19 €/Kg ",2023-05-12 16:32:53
 Queijo Mistura Regional Pingo Doce ," 1 UN  | 2,72 €/UNIDADE
"," 2,72 € ",2023-05-12 16:32:53
 Queijo Creme Queri Classic Eru ," 135 G  | 16,30 €/KG
"," 2,20 € ",2023-05-12 16:32:53
 Requeijão de Vaca Light Saloio ," 170 G  | 9,88 €/KG
"," 1,68 € ",2023-05-12 16:32:53
 Queijo Flamengo Bola Metade Terra Nostra ," 700 G  | 10,49 €/KG
"," 7,34 € ",2023-05-12 16:32:53
 Queijo de Ovelha Barrado Grande Seia do Tavares ," 1 KG ~ 1 UN  | 21,87 €/KG
"," 21,87 €/Kg ",2023-05-12 16:32:53
 Queijo Fresco para Barrar Light Pingo Doce ," 200 G  | 6,05 €/KG
"," 1,21 € ",2023-05-12 16:32:53
" Queijo de Vaca, Cabra e Ovelha Regional Saloio "," 190 G  | 18,79 €/KG
"," 3,57 € ",2023-05-12 16:32:53
 Queijo Creme para Barrar A Vaca que ri ," 150 G  | 15,60 €/KG
"," 2,34 € ",2023-05-12 16:32:53
 Queijo Fundido Light Président ," 250 G  | 13,52 €/KG
"," 3,38 € ",2023-05-12 16:32:53
 Queijo Fundido Cheddar Fatias Eru ," 150 G  | 14,80 €/KG
"," 2,22 € ",2023-05-12 16:32:53
 Queijo Fundido Palitos A Vaca que Ri ," 35 G  | 21,14 €/KG
"," 0,74 € ",2023-05-12 16:32:53
 Requeijão de Ovelha Saloio ," 170 G  | 13,76 €/KG
"," 2,34 € ",2023-05-12 16:32:53
