,Time scraped,Category,Name,Amount,Units,List_Price,Price_per_unit_of_measure,Currency
1951,2023-05-12 18:26:22,mercearia, Tablete de Chocolate Negro e Menta Excellence Lindt ,0.1,KG,2.99,29.9,€
1952,2023-05-12 18:26:22,mercearia, Tablete de Chocolate Negro e Laranja Excellence Lindt ,0.1,KG,2.99,29.9,€
1953,2023-05-12 18:26:22,mercearia, Manteiga de Amendoim Cremosa Calvé ,0.35,KG,3.34,9.54,€
1954,2023-05-12 18:26:22,mercearia, Café Cápsulas Ristretto 11 Nespresso L'Or ,20.0,UN,8.49,0.42,€
1955,2023-05-12 18:26:22,mercearia, Bolachas Água e Sal Integrais Vieira de Castro - 12 un ,0.186,KG,3.79,20.38,€
1956,2023-05-12 18:26:22,mercearia, Bolachas Água e Sal Vieira de Castro - 12 un ,0.168,KG,2.79,16.61,€
1957,2023-05-12 18:26:22,mercearia, Maionese com Abacate Vegan Pingo Doce ,0.217,KG,1.99,9.17,€
1958,2023-05-12 18:26:22,mercearia, Bolachas Mini Bites Mistério Saborosa - 5 un ,0.15,KG,1.99,13.27,€
1959,2023-05-12 18:26:22,mercearia, Óleo Alimentar Pingo Doce ,1.0,L,1.59,1.59,€
1960,2023-05-12 18:26:22,mercearia, Chá Preto Yellow Label Lipton ,100.0,UN,7.19,0.07,€
1961,2023-05-12 18:26:22,mercearia, Massa Espirais Integral com Alfarroba Nacional ,0.5,KG,1.65,3.3,€
1962,2023-05-12 18:26:22,mercearia, Cereais Corn Flakes Zero Nacional ,0.375,KG,2.59,6.91,€
1963,2023-05-12 18:26:22,mercearia, Molho Big Burger Calvé ,0.25,KG,2.99,11.96,€
1964,2023-05-12 18:26:22,mercearia, Cereais Flakes Cuétara ,0.5,KG,3.99,7.98,€
1965,2023-05-12 18:26:22,mercearia, Chá Frutos Silvestres Lipton ,20.0,UN,2.94,0.15,€
1966,2023-05-12 18:26:22,mercearia, Chocolate Xtra Twix ,0.075,KG,1.7,22.67,€
1967,2023-05-12 18:26:22,mercearia, Tomate Pedaços Guloso ,0.39,KG,1.95,5.0,€
1968,2023-05-12 18:26:22,mercearia, Tablete de Chocolate Flor de Sal Lindt Excellence ,0.1,KG,2.99,29.9,€
1969,2023-05-12 18:26:22,mercearia, Tablete de Chocolate com Chili Lindt Excellence ,0.1,KG,2.99,29.9,€
1970,2023-05-12 18:26:22,mercearia, Tapioca Hidratada Ferbar ,0.5,KG,3.49,6.98,€
1971,2023-05-12 18:26:22,mercearia, Polvilho Doce Ferbar ,0.5,KG,2.99,5.98,€
1972,2023-05-12 18:26:22,mercearia, Polvilho Azedo Ferbar ,0.5,KG,3.29,6.58,€
1973,2023-05-12 18:26:22,mercearia, Maionese Top Down Calvé ,0.24,KG,2.49,10.38,€
1974,2023-05-12 18:26:22,mercearia, Tablete de Chocolate com Morango Lindt Excellence ,0.1,KG,2.79,27.9,€
1975,2023-05-12 18:26:22,mercearia, Gelatina Limão Light Condi ,0.03,KG,2.14,71.33,€
1976,2023-05-12 18:26:22,mercearia, Ketchup à Portuguesa Top Down Paladin ,0.45,KG,2.49,5.53,€
1977,2023-05-12 18:26:22,mercearia, Bolachas Digestivas Finas Chocolate de Leite Triunfo ,0.17,KG,2.65,15.59,€
1978,2023-05-12 18:26:22,mercearia, Chá Preto Earl Grey Lipton ,25.0,UN,2.94,0.12,€
1979,2023-05-12 18:26:22,mercearia, Chá Verde Framboesa e Romã Lipton ,20.0,UN,2.54,0.13,€
1980,2023-05-12 18:26:22,mercearia, Snack Mix de Maçã Coco e Abacaxi Fruut ,0.06,KG,2.24,37.33,€
1981,2023-05-12 18:26:22,mercearia, Snack Mix de Maçã e Amendoim Fruut ,0.04,KG,1.14,28.5,€
1982,2023-05-12 18:26:22,mercearia, Achocolatado em Pó Zero Açúcar Nesquick ,0.32,KG,4.99,15.59,€
1983,2023-05-12 18:26:22,mercearia, Massa Linguine Tricolor com Vegetais Nacional ,0.5,KG,1.74,3.48,€
1984,2023-05-12 18:26:22,mercearia, Massa Instantânea Sabor a Caril Koka ,0.085,KG,0.83,9.76,€
1985,2023-05-12 18:26:22,mercearia, Atum Filete em Azeite Tenório ,0.12,KG,2.53,21.08,€
1986,2023-05-12 18:26:22,mercearia, Bolachas Digestive GO Triunfo - 6 un ,0.1476,KG,1.99,12.44,€
1987,2023-05-12 18:26:22,mercearia, Bolachas Digestive GO de Chocolate Triunfo - 6 un ,0.195,KG,1.99,10.21,€
1988,2023-05-12 18:26:22,mercearia, Arroz Selvagem Pingo Doce ,0.5,KG,2.25,4.5,€
1989,2023-05-12 18:26:22,mercearia, Tomate Pedaços com Manjericão Orégãos Passata Guloso ,0.39,KG,2.4,6.15,€
1990,2023-05-12 18:26:22,mercearia, Bolachas Maria Pingo Doce - 12 un ,0.3,KG,1.69,5.63,€
1991,2023-05-12 18:26:22,mercearia, Bolachas Torrada Vieira ,0.2,KG,0.99,4.95,€
1992,2023-05-12 18:26:22,mercearia, Bolachas Cream Cracker Vieira de Castro - 6 un ,0.18,KG,1.57,8.72,€
1993,2023-05-12 18:26:22,mercearia, Molho de Salsa e Guacamole Old El Paso ,0.195,KG,2.89,14.82,€
1994,2023-05-12 18:26:22,mercearia, Ketchup Hot Top Down Calvé ,0.275,KG,3.59,13.05,€
1995,2023-05-12 18:26:22,mercearia, Gomas Mega Jelly Mix Vidal ,0.09,KG,1.19,13.22,€
1996,2023-05-12 18:26:22,mercearia, Barra de Erva Trigo e Café Incríbel ,0.035,KG,1.79,51.14,€
1997,2023-05-12 18:26:22,mercearia, Bola com Recheio de Pistáchio e Matcha Incríbel ,0.03,KG,1.99,66.33,€
1998,2023-05-12 18:26:22,mercearia, Massa Fusilli sem Glúten Pingo Doce ,0.5,KG,1.21,2.42,€
1999,2023-05-12 18:26:22,mercearia, Barra de Cacau e Quinoa Incríbel ,0.035,KG,1.79,51.14,€
2000,2023-05-12 18:26:22,mercearia, Barra de Amendoim Salgado Incríbel ,0.045,KG,1.99,44.22,€
2001,2023-05-12 18:26:22,mercearia, Barra de Limão e Quinoa Incríbel ,0.035,KG,1.79,51.14,€
2002,2023-05-12 18:26:22,mercearia, Massa Esparguete Bio Nacional ,0.5,KG,1.78,3.56,€
2003,2023-05-12 18:26:22,mercearia, Bolachas Belgas Mini Bites Saborosa ,0.15,KG,1.99,13.27,€
2004,2023-05-12 18:26:22,mercearia, Tablete de Chocolate de Leite com Amêndoas Extra Fino Nestlé ,0.27,KG,4.25,15.74,€
2005,2023-05-12 18:26:22,mercearia, Tablete de Chocolate de Leite Extrafino Nestlé ,0.27,KG,4.25,15.74,€
2006,2023-05-12 18:26:22,mercearia, Bolachas Biscuits Nutella ,0.304,KG,4.19,13.78,€
2007,2023-05-12 18:26:22,mercearia, Cereais Choco Flakes Cuétara ,0.5,KG,3.99,7.98,€
2008,2023-05-12 18:26:22,mercearia, Massa Instantânea Sabor a Tomate Koka ,0.085,KG,0.83,9.76,€
2009,2023-05-12 18:26:22,mercearia, Sortido de Bolachas Princesa Vieira de Castro ,0.4,KG,3.99,9.98,€
2010,2023-05-12 18:26:22,mercearia, Bolo Snack Trancetto com Cacau Balconi -10 un ,0.28,KG,2.99,10.68,€
2011,2023-05-12 18:26:22,mercearia, Bolachas com Recheio Mini Original Oreo - 4 un ,0.16,KG,2.29,14.31,€
2012,2023-05-12 18:26:22,mercearia, Pão de Leite com Pepitas de Chocolate Dulca ,8.0,UN,2.74,0.34,€
2013,2023-05-12 18:26:22,mercearia, Sardinhas em Azeite Baixo Teor em Sal Ramirez ,0.125,KG,1.54,12.32,€
2014,2023-05-12 18:26:22,mercearia, Ketchup Top Down Paladin ,0.45,KG,2.69,5.98,€
2015,2023-05-12 18:26:22,mercearia, Bolsa de Fruta Maçã e Banana Fruta & Go Nutribén ,0.09,KG,0.99,11.0,€
2016,2023-05-12 18:26:22,mercearia, Bolsa de Frutas Variadas Fruta & Go Nutribén ,0.09,KG,0.99,11.0,€
2017,2023-05-12 18:26:22,mercearia, Bolsa de Fruta Banana Morango e Iogurte Fruta & Go Nutribén ,0.09,KG,1.18,13.11,€
2018,2023-05-12 18:26:22,mercearia, Chocolate de Leite Chunky Kitkat ,0.16,KG,3.89,24.31,€
2019,2023-05-12 18:26:22,mercearia, Chá de Cidreira Bio Cem Porcento ,10.0,UN,0.99,0.1,€
2020,2023-05-12 18:26:22,mercearia, Chá de Funcho Bio Cem Porcento ,10.0,UN,1.09,0.11,€
2021,2023-05-12 18:26:22,mercearia, Chá Digest Bio Cem Porcento ,10.0,UN,1.09,0.11,€
2022,2023-05-12 18:26:22,mercearia, Chá Detox Bio Cem Porcento ,10.0,UN,1.09,0.11,€
2023,2023-05-12 18:26:22,mercearia, Café Cápsulas Prestigio Intensidade 9 Dolce Gusto Chave D'Ouro ,16.0,UN,3.65,0.23,€
2024,2023-05-12 18:26:22,mercearia, Café Cápsulas Tradição Intensidade 7 Dolce Gusto Chave D'Ouro ,16.0,UN,3.65,0.23,€
2025,2023-05-12 18:26:22,mercearia, Café Platinum Pastilhas Delta ,16.0,UN,4.19,0.26,€
2026,2023-05-12 18:26:22,mercearia, Descafeinado Pastilhas Delta ,16.0,UN,4.19,0.26,€
2027,2023-05-12 18:26:22,mercearia, Café Torrado Moído Lote Chávena Pastilhas Delta ,16.0,UN,3.79,0.24,€
2028,2023-05-12 18:26:22,mercearia, Tablete de Chocolate de Leite com Bolacha Nestlé Crunch ,0.1,KG,2.49,24.9,€
2029,2023-05-12 18:26:22,mercearia, Massa Argolinhas Nacional ,0.25,KG,0.8,3.2,€
2030,2023-05-12 18:26:22,mercearia, Chá Preto Yellow Label Lipton ,20.0,UN,1.84,0.09,€
2031,2023-05-12 18:26:22,mercearia, Arroz Agulha Europa Pingo Doce ,1.0,KG,1.12,1.12,€
2032,2023-05-12 18:26:22,mercearia, Arroz Vaporizado Pingo Doce ,1.0,KG,1.4,1.4,€
2033,2023-05-12 18:26:22,mercearia, Arroz Agulha Uruguai Pingo Doce ,1.0,KG,1.21,1.21,€
2034,2023-05-12 18:26:22,mercearia, Chá Verde Clássico Lipton ,20.0,UN,2.3,0.11,€
2035,2023-05-12 18:26:22,mercearia, Farinha para Pão de Mistura Nacional ,1.0,KG,2.59,2.59,€
2036,2023-05-12 18:26:22,mercearia, Farinha para Pão de sementes Nacional ,1.0,KG,2.79,2.79,€
2037,2023-05-12 18:26:22,mercearia, Atum Posta em Óleo de Girassol Pingo Doce ,0.385,KG,2.53,6.57,€
2038,2023-05-12 18:26:22,mercearia, Bolo Snack Cake & Choc Milka - 5 un ,0.175,KG,2.65,15.14,€
2039,2023-05-12 18:26:22,mercearia, Maionese Top Down Calvé ,0.434,KG,3.69,8.5,€
2040,2023-05-12 18:26:22,mercearia, Bolachas Integrais 5 Cereais com Maçã Pingo Doce - 4 un ,0.15,KG,1.09,7.27,€
2041,2023-05-12 18:26:22,mercearia, Bolachas Choco Flakes Callejero Cuétara - 5 un ,0.25,KG,2.99,11.96,€
2042,2023-05-12 18:26:22,mercearia, Especialidade Vegetariana de Tofu Tipo Salsicha Vegalia Nobre - 5 un ,5.0,UN,2.99,0.6,€
2043,2023-05-12 18:26:22,mercearia, Massa Cotovelinhos Nacional ,0.5,KG,1.5,3.0,€
2044,2023-05-12 18:26:22,mercearia, Ketchup Top Down Calvé ,0.473,KG,4.79,10.13,€
2045,2023-05-12 18:26:22,mercearia, Molho Cocktail Calvé ,0.253,KG,2.99,11.82,€
2046,2023-05-12 18:26:22,mercearia, Cranberry Desidratado Cem Porcento ,0.125,KG,3.19,25.52,€
2047,2023-05-12 18:26:22,mercearia, Arroz Thai Jasmine Pingo Doce ,1.0,KG,1.68,1.68,€
2048,2023-05-12 18:26:22,mercearia, Salsichas de Soja Cem Porcento - 6 un ,0.26,KG,4.69,18.04,€
2049,2023-05-12 18:26:22,mercearia, Molho Mexicano Old El Passo ,0.2,KG,2.89,14.45,€
2050,2023-05-12 18:26:22,mercearia, Azeite Virgem Extra Premium Ouro D'Elvas ,0.75,L,6.12,8.16,€
2051,2023-05-12 18:26:22,mercearia, Patê de Ervas Finas Pingo Doce ,0.125,KG,1.29,10.32,€
2052,2023-05-12 18:26:22,mercearia, Patê Ibérico Pingo Doce ,0.125,KG,1.29,10.32,€
2053,2023-05-12 18:26:22,mercearia, Patê de Atum Pingo Doce ,0.125,KG,1.29,10.32,€
2054,2023-05-12 18:26:22,mercearia, Patê de Frango Pingo Doce ,0.125,KG,1.29,10.32,€
2055,2023-05-12 18:26:22,mercearia, Bolachas Flakes Nocilla Cuétara - 5 un ,0.175,KG,2.99,17.09,€
2056,2023-05-12 18:26:22,mercearia, Creme de Chocolate Tulicreme ,0.2,KG,2.99,14.95,€
2057,2023-05-12 18:26:22,mercearia, Arroz Carolino Cigala ,1.0,KG,2.01,2.01,€
2058,2023-05-12 18:26:22,mercearia, Massa Animais Quinta Nacional ,0.5,KG,1.78,3.56,€
2059,2023-05-12 18:26:22,mercearia, Ketchup Top Down Calvé ,0.275,KG,2.89,10.51,€
2060,2023-05-12 18:26:22,mercearia, Sazonador para Burritos Old El Paso ,0.03,KG,1.39,46.33,€
2061,2023-05-12 18:26:22,mercearia, Bolachas Cookies & Cream Pingo Doce ,0.154,KG,0.99,6.43,€
2062,2023-05-12 18:26:22,mercearia, Madalenas Clássicas Dulca ,0.5,KG,2.74,5.48,€
2063,2023-05-12 18:26:22,mercearia, Madalenas Chocolate Dulca ,0.5,KG,2.74,5.48,€
2064,2023-05-12 18:26:22,mercearia, Bolachas Wafer Duplo Chocolate Loacker ,0.175,KG,2.39,13.66,€
2065,2023-05-12 18:26:22,mercearia, Doce de Morango 0% Casa de Mateus ,0.28,KG,4.39,15.68,€
2066,2023-05-12 18:26:22,mercearia, Café Cápsulas Napoli 13 Nescafé Dolce Gusto ,48.0,UN,15.99,0.33,€
2067,2023-05-12 18:26:22,mercearia, Farinha para Pão Caseiro Nacional ,1.0,KG,2.59,2.59,€
2068,2023-05-12 18:26:22,mercearia, Arroz Risotto Pingo Doce ,1.0,KG,1.87,1.87,€
2069,2023-05-12 18:26:22,mercearia, Infusão Curcuma e Gengibre Yogi ,12.0,UN,2.79,0.23,€
2070,2023-05-12 18:26:22,mercearia, Infusão Gengibre e Laranja Yogi ,12.0,UN,2.79,0.23,€
2071,2023-05-12 18:26:22,mercearia, Infusão Degestivo Yogi ,12.0,UN,2.79,0.23,€
2072,2023-05-12 18:26:22,mercearia, Infusão India Chai Yogi ,12.0,UN,2.79,0.23,€
2073,2023-05-12 18:26:22,mercearia, Infusão Doces Sonhos Yogi ,12.0,UN,2.79,0.23,€
2074,2023-05-12 18:26:22,mercearia, Infusão Bom Humor Yogi ,12.0,UN,2.79,0.23,€
2075,2023-05-12 18:26:22,mercearia, Infusão Energia Matcha Yogi ,12.0,UN,2.79,0.23,€
2076,2023-05-12 18:26:22,mercearia, Chá English Breakfast Twinings ,25.0,UN,3.49,0.14,€
2077,2023-05-12 18:26:22,mercearia, Chili com Carne Old El Paso ,0.48,KG,4.54,9.46,€
2078,2023-05-12 18:26:22,mercearia, Farinha Tipo 65 Nacional ,5.0,KG,6.49,1.3,€
2079,2023-05-12 18:26:22,mercearia, Tablete de Chocolate de Leite com Amêndoas Gold Lindt ,0.3,KG,8.99,29.97,€
2080,2023-05-12 18:26:22,mercearia, Infusão Pés de Cereja Cem Por Cento ,0.04,KG,1.69,42.25,€
2081,2023-05-12 18:26:22,mercearia, Molho de Salsa Original Old El Paso ,0.226,KG,3.04,13.45,€
2082,2023-05-12 18:26:22,mercearia, Manteiga de Amendoim Crocante Prozis ,0.5,KG,3.49,6.98,€
2083,2023-05-12 18:26:22,mercearia, Sazonador para Guacamole Old El Paso ,0.02,KG,1.39,69.5,€
2084,2023-05-12 18:26:22,mercearia, Tomate em Pedaços com Alho e Cebola Guloso ,0.39,KG,2.4,6.15,€
2085,2023-05-12 18:26:22,mercearia, Tomate e Pimentos em Pedaços Guloso ,0.39,KG,2.4,6.15,€
2086,2023-05-12 18:26:22,mercearia, Barras de Granola Aveia e Mel Nature Valley ,0.21,KG,3.19,15.19,€
2087,2023-05-12 18:26:22,mercearia, Barras de Granola Aveia e Chocolate Negro Nature Valley ,0.21,KG,3.19,15.19,€
2088,2023-05-12 18:26:22,mercearia, Massa Espirais com Vegetais Nacional ,0.5,KG,1.74,3.48,€
2089,2023-05-12 18:26:22,mercearia, Tablete de Chocolate com Avelãs Milka ,0.27,KG,4.39,16.26,€
2090,2023-05-12 18:26:22,mercearia, Café Solúvel Saquetas Gold Nescafé ,25.0,UN,3.49,0.14,€
2091,2023-05-12 18:26:22,mercearia, Maionese com Flor de Sal Vianeza ,0.45,L,3.69,8.2,€
2092,2023-05-12 18:26:22,mercearia, Snack de Maçã Chipz Fruut ,0.02,KG,0.85,42.5,€
2093,2023-05-12 18:26:22,mercearia, Bolachas Integrais de Fruta e Aveia Gullón ,0.3,KG,3.59,11.97,€
2094,2023-05-12 18:26:22,mercearia, Bolachas Choco Jaffa Framboesa Milka ,0.147,KG,2.29,15.58,€
2095,2023-05-12 18:26:22,mercearia, Bombons de Chocolate Milka Moments Mix ,0.097,KG,3.69,38.04,€
2096,2023-05-12 18:26:22,mercearia, Bolachas Chocojaffa Laranja Milka ,0.147,KG,2.29,15.58,€
2097,2023-05-12 18:26:22,mercearia, Bombons de Chocolate Moments Oreo Milka ,0.092,KG,3.69,40.11,€
2098,2023-05-12 18:26:22,mercearia, Bolachas Cream Cracker Sésamo Vieira de Castro ,0.2,KG,1.62,8.1,€
2099,2023-05-12 18:26:22,mercearia, Tomate Frito Guloso ,0.21,KG,1.35,6.43,€
2110,2023-05-12 18:26:22,mercearia, Infusão Sene Bio Cem Porcento ,10.0,UN,1.09,0.11,€
2112,2023-05-12 18:26:22,mercearia, Massa Instantânea Sabor a Masala Koka ,0.085,KG,0.83,9.76,€
2113,2023-05-12 18:26:22,mercearia, Ananás Pedaços Pingo Doce ,0.34,KG,1.99,5.85,€
2114,2023-05-12 18:26:22,mercearia, Caju Torrado Seeberger ,0.15,KG,5.69,37.93,€
2119,2023-05-12 18:26:22,mercearia, Bolo Snack Rollino com Leite Balconi - 6 un ,0.222,KG,2.49,11.22,€
2120,2023-05-12 18:26:22,mercearia, Bolachas Água e Sal Vieira de Castro ,0.125,KG,0.99,7.92,€
2121,2023-05-12 18:26:22,mercearia, Tablete de Chocolate de Leite Nestlé Crunch ,0.1,KG,2.49,24.9,€
2122,2023-05-12 18:26:22,mercearia, Bolachas Cracker Cream&Onion TUC ,0.1,KG,1.34,13.4,€
2123,2023-05-12 18:26:22,mercearia, Tomate Triturado Guloso ,0.5,KG,2.55,5.1,€
2124,2023-05-12 18:26:22,mercearia, Cogumelos Laminados Ferbar ,0.29,KG,1.49,5.14,€
2125,2023-05-12 18:26:22,mercearia, Tablete de Chocolate Choco Jelly Milka ,0.25,KG,4.39,17.56,€
2126,2023-05-12 18:26:22,mercearia, Tablete de Chocolate de Leite com Amêndoas sem Glúten Extra Fino Nestlé ,0.123,KG,2.19,17.8,€
2127,2023-05-12 18:26:22,mercearia, Tablete de Chocolate de Leite com Oreo Milka ,0.3,KG,4.39,14.63,€
2128,2023-05-12 18:26:22,mercearia, Bolachas Digestive Go de Canela Triunfo - 6 un ,0.171,KG,1.99,11.64,€
2129,2023-05-12 18:26:22,mercearia, Tablete de Chocolate de Leite sem Glúten Extra Fino Nestlé ,0.125,KG,2.19,17.52,€
2130,2023-05-12 18:26:22,mercearia, Cereais Recheados de Chocolate Pingo Doce ,0.5,KG,2.39,4.78,€
2131,2023-05-12 18:26:22,mercearia, Doce de Morango Casa de Mateus ,0.33,KG,3.99,12.09,€
2132,2023-05-12 18:26:22,mercearia, Doce de Tomate Casa de Mateus ,0.345,KG,3.99,11.57,€
2133,2023-05-12 18:26:22,mercearia, Doce de Gila Casa de Mateus ,0.345,KG,3.99,11.57,€
2134,2023-05-12 18:26:22,mercearia, Doce de Alperce Casa de Mateus ,0.33,KG,3.99,12.09,€
2135,2023-05-12 18:26:22,mercearia, Doce de Abóbora Casa de Mateus ,0.345,KG,3.99,11.57,€
2136,2023-05-12 18:26:22,mercearia, Tablete de Chocolate e Caramelo Salgado Excellence Lindt ,0.1,KG,2.99,29.9,€
2137,2023-05-12 18:26:22,mercearia, Bolachas Wafer Limão Loacker ,0.15,KG,2.39,15.93,€
2138,2023-05-12 18:26:22,mercearia, Geleia de Marmelo Casa de Mateus ,0.345,KG,3.99,11.57,€
2139,2023-05-12 18:26:22,mercearia, Geleia de Morango Casa de Mateus ,0.345,KG,3.99,11.57,€
2140,2023-05-12 18:26:22,mercearia, Creme de Avelãs e Cacau sem Glúten Cem Porcento ,0.2,KG,4.99,24.95,€
2141,2023-05-12 18:26:22,mercearia, Bolo Snack Bolitos com Pepitas de Chocolate Pingo Doce - 8 un ,0.28,KG,1.99,7.11,€
2143,2023-05-12 18:26:22,mercearia, Bolachas Circus Cacau Vieira de Castro ,0.3,KG,2.79,9.3,€
2144,2023-05-12 18:26:22,mercearia, Farinha Rainha com Fermento Nacional ,1.0,KG,1.65,1.65,€
2145,2023-05-12 18:26:22,mercearia, Mel Granja São Francisco ,0.5,KG,6.59,13.18,€
2146,2023-05-12 18:26:22,mercearia, Molho Whisky Cocktail Calvé ,0.25,KG,2.99,11.96,€
2147,2023-05-12 18:26:22,mercearia, Bolachas com Mel Circus Vieira de Castro ,0.3,KG,2.79,9.3,€
2148,2023-05-12 18:26:22,mercearia, Maionese Vianeza ,0.225,L,2.29,10.18,€
2149,2023-05-12 18:26:22,mercearia, Molho Pesto Rana ,0.14,KG,2.49,17.79,€
2150,2023-05-12 18:26:22,mercearia, Snack de Chocolate Choco Trio Milka ,0.15,KG,2.65,17.67,€
2151,2023-05-12 18:26:22,mercearia, Chocolate de Leite Kitkat ,0.2075,KG,3.99,19.18,€
2152,2023-05-12 18:26:22,mercearia, Gelatina Light Manga Laranja Condi ,0.03,KG,2.14,71.33,€
2153,2023-05-12 18:26:22,mercearia, Gelatina Light Mirtilo Condi ,0.03,KG,2.14,71.33,€
2154,2023-05-12 18:26:22,mercearia, Gomas Sortidas Brilho Pingo Doce ,0.3,KG,1.59,5.3,€
2155,2023-05-12 18:26:22,mercearia, Gomas Multi Açúcar Pingo Doce ,0.3,KG,1.59,5.3,€
2156,2023-05-12 18:26:22,mercearia, Farinha Fuba de Milho Nacional ,1.0,KG,1.89,1.89,€
2157,2023-05-12 18:26:22,mercearia, Farinha sem Fermento Uso Culinários Nacional ,1.0,KG,1.39,1.39,€
2158,2023-05-12 18:26:22,mercearia, Tomate Pelado Guloso ,0.39,KG,1.29,3.31,€
2159,2023-05-12 18:26:22,mercearia, Farinha Fina Branca de Neve ,1.0,KG,1.99,1.99,€
2160,2023-05-12 18:26:22,mercearia, Molho de Alho Calvé ,0.25,KG,2.99,11.96,€
2161,2023-05-12 18:26:22,mercearia, Farinha Extra Fina Nacional ,1.0,KG,1.49,1.49,€
2162,2023-05-12 18:26:22,mercearia, Chá Verde Menta Lipton ,20.0,UN,2.54,0.13,€
2163,2023-05-12 18:26:22,mercearia, Marmelada Extra Ferbar ,0.4,KG,2.49,6.23,€
2164,2023-05-12 18:26:22,mercearia, Marmelada Ferbar ,0.8,KG,4.89,6.11,€
2165,2023-05-12 18:26:22,mercearia, Bolachas Cracker Original TUC ,0.1,KG,1.34,13.4,€
2166,2023-05-12 18:26:22,mercearia, Bolachas Cracker Bacon TUC ,0.1,KG,1.34,13.4,€
2167,2023-05-12 18:26:22,mercearia, Tablete de Chocolate Negro com Limão Lindt ,0.1,KG,2.99,29.9,€
2168,2023-05-12 18:26:22,mercearia, Tomate Seco em Óleo de Girassol Guloso ,0.185,KG,5.09,27.51,€
2169,2023-05-12 18:26:22,mercearia, Gelatina Light Ananás Condi ,0.03,KG,2.14,71.33,€
2170,2023-05-12 18:26:22,mercearia, Gelatina Light Frutos Tropicais Condi ,0.03,KG,2.14,71.33,€
2171,2023-05-12 18:26:22,mercearia, Molho Mad Chips Calvé ,0.26,KG,2.99,11.5,€
2172,2023-05-12 18:26:22,mercearia, Atum Posta ao Natural Vasco da Gama ,0.12,KG,1.78,14.83,€
2173,2023-05-12 18:26:22,mercearia, Atum Posta em Azeite Vasco da Gama ,0.12,KG,1.87,15.58,€
2174,2023-05-12 18:26:22,mercearia, Couscous Pingo Doce ,1.0,KG,1.78,1.78,€
2175,2023-05-12 18:26:22,mercearia, Achocolatado em Pó Nesquik ,0.39,KG,4.29,11.0,€
2176,2023-05-12 18:26:22,mercearia, Café Cáspulas Boundi Intenso Nescafé Dolce Gusto ,48.0,UN,15.99,0.33,€
2177,2023-05-12 18:26:22,mercearia, Farinha de Trigo sem Fermento Tipo 55 Pingo Doce ,1.0,KG,0.75,0.75,€
2178,2023-05-12 18:26:22,mercearia, Farinha de Trigo com Fermento Super Fina Pingo Doce ,1.0,KG,0.79,0.79,€
2179,2023-05-12 18:26:22,mercearia, Manteiga de Amendoim com Pedaços Calvé ,0.35,KG,3.34,9.54,€
2180,2023-05-12 18:26:22,mercearia, Mexilhões em Escabeche Pitéu ,0.115,KG,2.29,19.91,€
2181,2023-05-12 18:26:22,mercearia, Molho de Bifana com Mostarda Top Down Calvé ,0.26,KG,2.99,11.5,€
2182,2023-05-12 18:26:22,mercearia, Chocolate de Leite Chunky Kitkat ,0.04,KG,1.1,27.5,€
2183,2023-05-12 18:26:22,mercearia, Rebuçados Morango sem Açúcar Halls ,0.032,KG,0.94,29.37,€
2184,2023-05-12 18:26:22,mercearia, Sugus Morango ,0.045,KG,1.2,26.67,€
2185,2023-05-12 18:26:22,mercearia, Rebuçados de Mentol Vieira de Castro ,0.1,KG,0.98,9.8,€
2186,2023-05-12 18:26:22,mercearia, Molho Indiano Korma Coco com Especiarias Pataks ,0.45,KG,3.89,8.64,€
2187,2023-05-12 18:26:22,mercearia, Atum Posta em Óleo Vegetal Vasco da Gama ,0.12,KG,1.78,14.83,€
2188,2023-05-12 18:26:22,mercearia, Gelatina Tutti-Frutti Pingo Doce ,0.17,KG,0.99,5.82,€
2189,2023-05-12 18:26:22,mercearia, Gelatina de Pêssego Pingo Doce ,0.17,KG,0.99,5.82,€
2190,2023-05-12 18:26:22,mercearia, Gelatina Morango Pingo Doce ,0.17,KG,0.99,5.82,€
2191,2023-05-12 18:26:22,mercearia, Gelatina Ananás Pingo Doce ,0.17,KG,0.99,5.82,€
2192,2023-05-12 18:26:22,mercearia, Gelatina de Melancia Pingo Doce ,0.17,KG,0.99,5.82,€
2193,2023-05-12 18:26:22,mercearia, Farinha Especial para Pizza Nacional ,1.0,KG,1.85,1.85,€
2194,2023-05-12 18:26:22,mercearia, Café Cápsulas Buondi 8 Nescafé Dolce Gusto ,48.0,UN,15.99,0.33,€
2195,2023-05-12 18:26:22,mercearia, Café Cápsulas Ristretto Ardenza 11 Nescafé Dolce Gusto ,48.0,UN,15.99,0.33,€
2196,2023-05-12 18:26:22,mercearia, Café Cápsulas Sical 7 Nescafé Dolce Gusto ,48.0,UN,15.99,0.33,€
2197,2023-05-12 18:26:22,mercearia, Sal Rosa dos Himalaias com Moinho Margão ,0.09,KG,4.49,49.89,€
